GS.WDT.2008225000000,2008-08-12T21:59:00.000000Z,2008-08-12T21:59:59.990000Z,0.998717
GS.WDT.2008225000000,2008-08-12T22:03:15.000000Z,2008-08-12T22:03:59.990000Z,0.997844
GS.WDT.2008225000000,2008-08-12T22:20:30.000000Z,2008-08-12T22:21:29.990000Z,0.99807
GS.WDT.2008225000000,2008-08-12T22:26:45.000000Z,2008-08-12T22:27:44.990000Z,0.999483
GS.WDT.2008225000000,2008-08-12T22:38:45.000000Z,2008-08-12T22:39:44.990000Z,0.999633
GS.WDT.2008225000000,2008-08-12T22:40:45.000000Z,2008-08-12T22:41:29.990000Z,0.999784
GS.WDT.2008225000000,2008-08-12T22:49:45.000000Z,2008-08-12T22:50:44.990000Z,0.998614
GS.WDT.2008225000000,2008-08-12T23:31:30.000000Z,2008-08-12T23:32:14.990000Z,0.9999
GS.WDT.2008226000000,2008-08-13T00:22:15.000000Z,2008-08-13T00:23:14.990000Z,0.999729
GS.WDT.2008226000000,2008-08-13T01:23:00.000000Z,2008-08-13T01:23:59.990000Z,0.999908
GS.WDT.2008226000000,2008-08-13T02:03:15.000000Z,2008-08-13T02:04:14.990000Z,0.999939
GS.WDT.2008226000000,2008-08-13T04:01:30.000000Z,2008-08-13T04:02:14.990000Z,0.999482
GS.WDT.2008226000000,2008-08-13T04:50:30.000000Z,2008-08-13T04:51:14.990000Z,0.999369
GS.WDT.2008226000000,2008-08-13T04:55:00.000000Z,2008-08-13T04:55:44.990000Z,0.999839
GS.WDT.2008226000000,2008-08-13T05:09:30.000000Z,2008-08-13T05:10:44.990000Z,0.999827
GS.WDT.2008226000000,2008-08-13T05:25:30.000000Z,2008-08-13T05:26:14.990000Z,0.99964
GS.WDT.2008226000000,2008-08-13T05:38:15.000000Z,2008-08-13T05:38:59.990000Z,0.999666
GS.WDT.2008226000000,2008-08-13T06:23:45.000000Z,2008-08-13T06:24:44.990000Z,0.999835
GS.WDT.2008226000000,2008-08-13T06:28:00.000000Z,2008-08-13T06:28:44.990000Z,0.999627
GS.WDT.2008226000000,2008-08-13T06:35:45.000000Z,2008-08-13T06:36:59.990000Z,0.999927
GS.WDT.2008226000000,2008-08-13T06:38:45.000000Z,2008-08-13T06:39:44.990000Z,0.99931
GS.WDT.2008226000000,2008-08-13T06:44:45.000000Z,2008-08-13T06:45:44.990000Z,0.99942
GS.WDT.2008226000000,2008-08-13T07:05:15.000000Z,2008-08-13T07:06:44.990000Z,0.999981
GS.WDT.2008226000000,2008-08-13T07:15:30.000000Z,2008-08-13T07:16:44.990000Z,0.999908
GS.WDT.2008226000000,2008-08-13T07:44:15.000000Z,2008-08-13T07:45:14.990000Z,0.913725
GS.WDT.2008226000000,2008-08-13T08:02:30.000000Z,2008-08-13T08:03:29.990000Z,0.999899
GS.WDT.2008226000000,2008-08-13T08:04:00.000000Z,2008-08-13T08:04:59.990000Z,0.999894
GS.WDT.2008226000000,2008-08-13T08:45:30.000000Z,2008-08-13T08:46:44.990000Z,0.999984
GS.WDT.2008226000000,2008-08-13T08:55:15.000000Z,2008-08-13T08:56:14.990000Z,0.99997
GS.WDT.2008226000000,2008-08-13T09:09:15.000000Z,2008-08-13T09:09:59.990000Z,0.999514
GS.WDT.2008226000000,2008-08-13T09:26:15.000000Z,2008-08-13T09:27:44.990000Z,0.999961
GS.WDT.2008226000000,2008-08-13T11:35:30.000000Z,2008-08-13T11:36:59.990000Z,0.999995
GS.WDT.2008226000000,2008-08-13T11:49:30.000000Z,2008-08-13T11:50:29.990000Z,0.998202
GS.WDT.2008226000000,2008-08-13T12:20:30.000000Z,2008-08-13T12:21:14.990000Z,0.999905
GS.WDT.2008226000000,2008-08-13T13:13:45.000000Z,2008-08-13T13:15:59.990000Z,0.999987
GS.WDT.2008226000000,2008-08-13T13:36:15.000000Z,2008-08-13T13:37:14.990000Z,0.999333
GS.WDT.2008226000000,2008-08-13T13:41:45.000000Z,2008-08-13T13:42:29.990000Z,0.999954
GS.WDT.2008226000000,2008-08-13T16:00:30.000000Z,2008-08-13T16:01:44.990000Z,0.999945
GS.WDT.2008226000000,2008-08-13T16:14:15.000000Z,2008-08-13T16:14:59.990000Z,0.998747
GS.WDT.2008226000000,2008-08-13T16:20:45.000000Z,2008-08-13T16:21:44.990000Z,0.999724
GS.WDT.2008226000000,2008-08-13T16:25:15.000000Z,2008-08-13T16:26:14.990000Z,0.999862
GS.WDT.2008226000000,2008-08-13T16:38:15.000000Z,2008-08-13T16:39:44.990000Z,0.99985
GS.WDT.2008226000000,2008-08-13T16:45:00.000000Z,2008-08-13T16:45:44.990000Z,0.999947
GS.WDT.2008226000000,2008-08-13T17:12:00.000000Z,2008-08-13T17:12:44.990000Z,0.999414
GS.WDT.2008226000000,2008-08-13T17:19:30.000000Z,2008-08-13T17:20:14.990000Z,0.999745
GS.WDT.2008226000000,2008-08-13T17:51:45.000000Z,2008-08-13T17:52:59.990000Z,0.99982
GS.WDT.2008226000000,2008-08-13T17:54:00.000000Z,2008-08-13T17:55:14.990000Z,0.999916
GS.WDT.2008226000000,2008-08-13T18:55:30.000000Z,2008-08-13T18:56:29.990000Z,0.999928
GS.WDT.2008226000000,2008-08-13T19:03:30.000000Z,2008-08-13T19:04:14.990000Z,0.998931
GS.WDT.2008226000000,2008-08-13T19:06:30.000000Z,2008-08-13T19:07:14.990000Z,0.998451
GS.WDT.2008226000000,2008-08-13T19:37:45.000000Z,2008-08-13T19:38:44.990000Z,0.999895
GS.WDT.2008226000000,2008-08-13T20:49:45.000000Z,2008-08-13T20:50:44.990000Z,0.99982
GS.WDT.2008226000000,2008-08-13T20:54:30.000000Z,2008-08-13T20:55:44.990000Z,0.99997
GS.WDT.2008226000000,2008-08-13T21:10:15.000000Z,2008-08-13T21:10:59.990000Z,0.996006
GS.WDT.2008226000000,2008-08-13T21:12:30.000000Z,2008-08-13T21:13:29.990000Z,0.998718
GS.WDT.2008226000000,2008-08-13T21:30:30.000000Z,2008-08-13T21:31:59.990000Z,0.999992
GS.WDT.2008226000000,2008-08-13T21:48:30.000000Z,2008-08-13T21:49:44.990000Z,0.999796
GS.WDT.2008226000000,2008-08-13T22:05:00.000000Z,2008-08-13T22:06:44.990000Z,0.999848
GS.WDT.2008226000000,2008-08-13T22:34:30.000000Z,2008-08-13T22:35:59.990000Z,0.999953
GS.WDT.2008226000000,2008-08-13T22:51:30.000000Z,2008-08-13T22:52:14.990000Z,0.99869
GS.WDT.2008226000000,2008-08-13T23:11:00.000000Z,2008-08-13T23:11:44.990000Z,0.999334
GS.WDT.2008226000000,2008-08-13T23:43:45.000000Z,2008-08-13T23:44:44.990000Z,0.999884
GS.WDT.2008227000000,2008-08-14T01:12:15.000000Z,2008-08-14T01:13:29.990000Z,0.999828
GS.WDT.2008227000000,2008-08-14T01:41:30.000000Z,2008-08-14T01:42:29.990000Z,0.999957
GS.WDT.2008227000000,2008-08-14T01:44:00.000000Z,2008-08-14T01:44:59.990000Z,0.99991
GS.WDT.2008227000000,2008-08-14T01:51:45.000000Z,2008-08-14T01:52:44.990000Z,0.999743
GS.WDT.2008227000000,2008-08-14T02:02:15.000000Z,2008-08-14T02:03:29.990000Z,0.999916
GS.WDT.2008227000000,2008-08-14T02:09:45.000000Z,2008-08-14T02:10:29.990000Z,0.999533
GS.WDT.2008227000000,2008-08-14T02:15:45.000000Z,2008-08-14T02:16:29.990000Z,0.999757
GS.WDT.2008227000000,2008-08-14T05:21:00.000000Z,2008-08-14T05:21:59.990000Z,0.993883
GS.WDT.2008227000000,2008-08-14T08:23:45.000000Z,2008-08-14T08:24:29.990000Z,0.994123
GS.WDT.2008227000000,2008-08-14T10:36:45.000000Z,2008-08-14T10:37:44.990000Z,0.99779
GS.WDT.2008227000000,2008-08-14T13:49:45.000000Z,2008-08-14T13:50:44.990000Z,0.995422
GS.WDT.2008227000000,2008-08-14T16:16:45.000000Z,2008-08-14T16:17:29.990000Z,0.999992
GS.WDT.2008227000000,2008-08-14T16:20:15.000000Z,2008-08-14T16:20:59.990000Z,0.999878
GS.WDT.2008227000000,2008-08-14T16:25:30.000000Z,2008-08-14T16:26:44.990000Z,0.999832
GS.WDT.2008227000000,2008-08-14T17:06:45.000000Z,2008-08-14T17:07:59.990000Z,0.995842
GS.WDT.2008227000000,2008-08-14T17:55:00.000000Z,2008-08-14T17:55:59.990000Z,0.999435
GS.WDT.2008227000000,2008-08-14T17:59:15.000000Z,2008-08-14T18:00:14.990000Z,0.999785
GS.WDT.2008227000000,2008-08-14T18:11:30.000000Z,2008-08-14T18:12:14.990000Z,0.99909
GS.WDT.2008227000000,2008-08-14T18:22:30.000000Z,2008-08-14T18:23:14.990000Z,0.99978
GS.WDT.2008227000000,2008-08-14T18:35:00.000000Z,2008-08-14T18:35:44.990000Z,0.999762
GS.WDT.2008227000000,2008-08-14T18:58:00.000000Z,2008-08-14T18:58:44.990000Z,0.999347
GS.WDT.2008227000000,2008-08-14T18:59:00.000000Z,2008-08-14T19:00:14.990000Z,0.999931
GS.WDT.2008227000000,2008-08-14T19:03:45.000000Z,2008-08-14T19:05:14.990000Z,0.999973
GS.WDT.2008227000000,2008-08-14T19:10:30.000000Z,2008-08-14T19:11:44.990000Z,0.99982
GS.WDT.2008227000000,2008-08-14T19:19:15.000000Z,2008-08-14T19:19:59.990000Z,0.999833
GS.WDT.2008227000000,2008-08-14T20:01:00.000000Z,2008-08-14T20:01:59.990000Z,0.999553
GS.WDT.2008227000000,2008-08-14T20:06:00.000000Z,2008-08-14T20:07:29.990000Z,0.999897
GS.WDT.2008227000000,2008-08-14T20:22:00.000000Z,2008-08-14T20:22:59.990000Z,0.999602
GS.WDT.2008227000000,2008-08-14T20:37:15.000000Z,2008-08-14T20:38:14.990000Z,0.999781
GS.WDT.2008227000000,2008-08-14T20:40:30.000000Z,2008-08-14T20:41:14.990000Z,0.999764
GS.WDT.2008227000000,2008-08-14T20:44:15.000000Z,2008-08-14T20:44:59.990000Z,0.997396
GS.WDT.2008227000000,2008-08-14T20:47:45.000000Z,2008-08-14T20:48:29.990000Z,0.999815
GS.WDT.2008227000000,2008-08-14T21:51:15.000000Z,2008-08-14T21:52:14.990000Z,0.999612
GS.WDT.2008227000000,2008-08-14T21:59:30.000000Z,2008-08-14T22:00:29.990000Z,0.999176
GS.WDT.2008227000000,2008-08-14T22:09:30.000000Z,2008-08-14T22:10:14.990000Z,0.999691
GS.WDT.2008227000000,2008-08-14T22:16:00.000000Z,2008-08-14T22:16:59.990000Z,0.999921
GS.WDT.2008227000000,2008-08-14T22:23:15.000000Z,2008-08-14T22:23:59.990000Z,0.683875
GS.WDT.2008227000000,2008-08-14T22:44:00.000000Z,2008-08-14T22:44:44.990000Z,0.999964
GS.WDT.2008227000000,2008-08-14T23:17:30.000000Z,2008-08-14T23:18:44.990000Z,0.999939
GS.WDT.2008227000000,2008-08-14T23:40:45.000000Z,2008-08-14T23:41:44.990000Z,0.999734
GS.WDT.2008228000000,2008-08-15T00:05:15.000000Z,2008-08-15T00:05:59.990000Z,0.999826
GS.WDT.2008228000000,2008-08-15T01:07:15.000000Z,2008-08-15T01:08:29.990000Z,0.999882
GS.WDT.2008228000000,2008-08-15T01:17:45.000000Z,2008-08-15T01:18:29.990000Z,0.999933
GS.WDT.2008228000000,2008-08-15T01:48:00.000000Z,2008-08-15T01:48:59.990000Z,0.999933
GS.WDT.2008228000000,2008-08-15T01:59:00.000000Z,2008-08-15T02:00:14.990000Z,0.999943
GS.WDT.2008228000000,2008-08-15T05:38:30.000000Z,2008-08-15T05:39:44.990000Z,0.999975
GS.WDT.2008228000000,2008-08-15T06:39:30.000000Z,2008-08-15T06:40:44.990000Z,0.999917
GS.WDT.2008228000000,2008-08-15T06:47:15.000000Z,2008-08-15T06:48:14.990000Z,0.999959
GS.WDT.2008228000000,2008-08-15T07:02:45.000000Z,2008-08-15T07:03:29.990000Z,0.938437
GS.WDT.2008228000000,2008-08-15T07:27:00.000000Z,2008-08-15T07:27:59.990000Z,1.0
GS.WDT.2008228000000,2008-08-15T07:29:15.000000Z,2008-08-15T07:29:59.990000Z,0.99999
GS.WDT.2008228000000,2008-08-15T07:31:00.000000Z,2008-08-15T07:31:44.990000Z,0.999373
GS.WDT.2008228000000,2008-08-15T07:32:45.000000Z,2008-08-15T07:33:29.990000Z,0.99977
GS.WDT.2008228000000,2008-08-15T07:34:45.000000Z,2008-08-15T07:35:29.990000Z,0.999537
GS.WDT.2008228000000,2008-08-15T07:36:30.000000Z,2008-08-15T07:37:14.990000Z,0.999954
GS.WDT.2008228000000,2008-08-15T07:51:00.000000Z,2008-08-15T07:51:44.990000Z,0.999888
GS.WDT.2008228000000,2008-08-15T08:14:15.000000Z,2008-08-15T08:15:14.990000Z,0.999791
GS.WDT.2008228000000,2008-08-15T08:42:00.000000Z,2008-08-15T08:42:59.990000Z,0.999655
GS.WDT.2008228000000,2008-08-15T09:36:15.000000Z,2008-08-15T09:36:59.990000Z,0.999749
GS.WDT.2008228000000,2008-08-15T16:10:30.000000Z,2008-08-15T16:11:44.990000Z,0.999963
GS.WDT.2008228000000,2008-08-15T16:48:30.000000Z,2008-08-15T16:49:14.990000Z,0.998911
GS.WDT.2008228000000,2008-08-15T17:08:30.000000Z,2008-08-15T17:09:29.990000Z,0.998896
GS.WDT.2008228000000,2008-08-15T17:23:45.000000Z,2008-08-15T17:24:29.990000Z,0.999172
GS.WDT.2008228000000,2008-08-15T17:25:15.000000Z,2008-08-15T17:26:29.990000Z,0.999933
GS.WDT.2008228000000,2008-08-15T17:31:30.000000Z,2008-08-15T17:32:59.990000Z,0.99998
GS.WDT.2008228000000,2008-08-15T17:36:00.000000Z,2008-08-15T17:36:44.990000Z,0.999857
GS.WDT.2008228000000,2008-08-15T17:38:00.000000Z,2008-08-15T17:38:59.990000Z,0.998661
GS.WDT.2008228000000,2008-08-15T18:21:45.000000Z,2008-08-15T18:22:29.990000Z,0.997992
GS.WDT.2008228000000,2008-08-15T18:24:30.000000Z,2008-08-15T18:25:29.990000Z,0.999874
GS.WDT.2008228000000,2008-08-15T18:35:00.000000Z,2008-08-15T18:35:59.990000Z,0.999924
GS.WDT.2008228000000,2008-08-15T18:45:30.000000Z,2008-08-15T18:46:29.990000Z,0.999954
GS.WDT.2008228000000,2008-08-15T19:01:15.000000Z,2008-08-15T19:02:44.990000Z,0.999968
GS.WDT.2008228000000,2008-08-15T19:05:45.000000Z,2008-08-15T19:06:44.990000Z,0.999989
GS.WDT.2008228000000,2008-08-15T19:31:00.000000Z,2008-08-15T19:31:44.990000Z,0.999665
GS.WDT.2008228000000,2008-08-15T19:36:45.000000Z,2008-08-15T19:37:44.990000Z,0.999932
GS.WDT.2008228000000,2008-08-15T19:49:15.000000Z,2008-08-15T19:50:14.990000Z,0.999801
GS.WDT.2008228000000,2008-08-15T20:05:45.000000Z,2008-08-15T20:06:29.990000Z,0.999796
GS.WDT.2008228000000,2008-08-15T20:16:00.000000Z,2008-08-15T20:17:14.990000Z,0.999928
GS.WDT.2008228000000,2008-08-15T20:25:15.000000Z,2008-08-15T20:26:14.990000Z,0.999764
GS.WDT.2008228000000,2008-08-15T20:26:45.000000Z,2008-08-15T20:27:29.990000Z,0.999878
GS.WDT.2008228000000,2008-08-15T20:54:30.000000Z,2008-08-15T20:55:29.990000Z,0.999912
GS.WDT.2008228000000,2008-08-15T20:57:30.000000Z,2008-08-15T20:58:14.990000Z,0.999301
GS.WDT.2008228000000,2008-08-15T21:17:45.000000Z,2008-08-15T21:18:29.990000Z,0.999362
GS.WDT.2008228000000,2008-08-15T21:36:00.000000Z,2008-08-15T21:36:59.990000Z,0.999492
GS.WDT.2008228000000,2008-08-15T21:46:00.000000Z,2008-08-15T21:46:59.990000Z,0.999167
GS.WDT.2008228000000,2008-08-15T21:49:15.000000Z,2008-08-15T21:49:59.990000Z,0.997321
GS.WDT.2008228000000,2008-08-15T22:10:00.000000Z,2008-08-15T22:10:44.990000Z,0.999471
GS.WDT.2008228000000,2008-08-15T22:12:00.000000Z,2008-08-15T22:12:59.990000Z,0.999916
GS.WDT.2008228000000,2008-08-15T22:39:00.000000Z,2008-08-15T22:39:59.990000Z,0.999861
GS.WDT.2008229000000,2008-08-16T00:04:30.000000Z,2008-08-16T00:05:29.990000Z,0.999563
GS.WDT.2008229000000,2008-08-16T00:08:00.000000Z,2008-08-16T00:08:44.990000Z,0.999954
GS.WDT.2008229000000,2008-08-16T00:51:15.000000Z,2008-08-16T00:52:14.990000Z,0.999855
GS.WDT.2008229000000,2008-08-16T00:53:00.000000Z,2008-08-16T00:53:44.990000Z,0.999468
GS.WDT.2008229000000,2008-08-16T01:31:30.000000Z,2008-08-16T01:32:14.990000Z,0.999974
GS.WDT.2008229000000,2008-08-16T01:37:45.000000Z,2008-08-16T01:38:44.990000Z,0.99992
GS.WDT.2008229000000,2008-08-16T02:18:45.000000Z,2008-08-16T02:19:44.990000Z,0.999668
GS.WDT.2008229000000,2008-08-16T04:24:15.000000Z,2008-08-16T04:25:14.990000Z,0.999812
GS.WDT.2008229000000,2008-08-16T05:19:15.000000Z,2008-08-16T05:19:59.990000Z,0.999077
GS.WDT.2008229000000,2008-08-16T07:53:00.000000Z,2008-08-16T07:53:59.990000Z,0.999238
GS.WDT.2008229000000,2008-08-16T11:20:00.000000Z,2008-08-16T11:20:44.990000Z,0.95882
GS.WDT.2008229000000,2008-08-16T11:37:45.000000Z,2008-08-16T11:38:29.990000Z,0.998936
GS.WDT.2008229000000,2008-08-16T12:38:30.000000Z,2008-08-16T12:39:14.990000Z,0.998834
GS.WDT.2008229000000,2008-08-16T13:46:45.000000Z,2008-08-16T13:47:44.990000Z,0.998679
GS.WDT.2008229000000,2008-08-16T14:21:45.000000Z,2008-08-16T14:22:29.990000Z,0.997073
GS.WDT.2008229000000,2008-08-16T14:57:15.000000Z,2008-08-16T14:57:59.990000Z,0.998497
GS.WDT.2008229000000,2008-08-16T16:05:30.000000Z,2008-08-16T16:06:29.990000Z,0.813123
GS.WDT.2008229000000,2008-08-16T16:12:45.000000Z,2008-08-16T16:13:29.990000Z,0.90369
GS.WDT.2008229000000,2008-08-16T17:11:15.000000Z,2008-08-16T17:12:14.990000Z,0.999694
GS.WDT.2008229000000,2008-08-16T17:55:45.000000Z,2008-08-16T17:56:29.990000Z,0.999953
GS.WDT.2008229000000,2008-08-16T18:05:45.000000Z,2008-08-16T18:06:44.990000Z,0.999481
GS.WDT.2008229000000,2008-08-16T18:07:00.000000Z,2008-08-16T18:07:59.990000Z,0.999919
GS.WDT.2008229000000,2008-08-16T18:31:15.000000Z,2008-08-16T18:31:59.990000Z,0.999788
GS.WDT.2008229000000,2008-08-16T18:33:45.000000Z,2008-08-16T18:34:44.990000Z,0.999937
GS.WDT.2008229000000,2008-08-16T18:39:00.000000Z,2008-08-16T18:39:44.990000Z,0.999977
GS.WDT.2008229000000,2008-08-16T18:47:15.000000Z,2008-08-16T18:48:14.990000Z,0.999901
GS.WDT.2008229000000,2008-08-16T18:56:15.000000Z,2008-08-16T18:56:59.990000Z,0.99984
GS.WDT.2008229000000,2008-08-16T19:07:00.000000Z,2008-08-16T19:08:14.990000Z,0.999984
GS.WDT.2008229000000,2008-08-16T19:11:30.000000Z,2008-08-16T19:12:14.990000Z,0.999647
GS.WDT.2008229000000,2008-08-16T19:16:15.000000Z,2008-08-16T19:17:14.990000Z,0.99998
GS.WDT.2008229000000,2008-08-16T19:33:00.000000Z,2008-08-16T19:34:14.990000Z,0.999981
GS.WDT.2008229000000,2008-08-16T19:44:45.000000Z,2008-08-16T19:45:44.990000Z,0.999957
GS.WDT.2008229000000,2008-08-16T20:04:45.000000Z,2008-08-16T20:05:29.990000Z,0.999742
GS.WDT.2008229000000,2008-08-16T20:19:30.000000Z,2008-08-16T20:20:29.990000Z,0.999027
GS.WDT.2008229000000,2008-08-16T20:22:30.000000Z,2008-08-16T20:23:44.990000Z,0.999851
GS.WDT.2008229000000,2008-08-16T20:40:30.000000Z,2008-08-16T20:41:29.990000Z,0.999998
GS.WDT.2008229000000,2008-08-16T21:26:00.000000Z,2008-08-16T21:26:44.990000Z,0.999888
GS.WDT.2008231000000,2008-08-18T01:09:45.000000Z,2008-08-18T01:10:44.990000Z,0.999966
GS.WDT.2008231000000,2008-08-18T02:22:30.000000Z,2008-08-18T02:23:59.990000Z,0.995934
GS.WDT.2008231000000,2008-08-18T04:40:30.000000Z,2008-08-18T04:41:14.990000Z,0.99859
GS.WDT.2008231000000,2008-08-18T05:16:00.000000Z,2008-08-18T05:16:59.990000Z,0.998236
GS.WDT.2008231000000,2008-08-18T05:46:00.000000Z,2008-08-18T05:46:44.990000Z,0.997865
GS.WDT.2008231000000,2008-08-18T06:07:30.000000Z,2008-08-18T06:08:29.990000Z,0.99775
GS.WDT.2008231000000,2008-08-18T07:04:15.000000Z,2008-08-18T07:05:44.990000Z,0.998512
GS.WDT.2008231000000,2008-08-18T07:30:00.000000Z,2008-08-18T07:30:59.990000Z,0.99708
GS.WDT.2008231000000,2008-08-18T07:55:15.000000Z,2008-08-18T07:55:59.990000Z,0.999032
GS.WDT.2008231000000,2008-08-18T07:57:00.000000Z,2008-08-18T07:57:59.990000Z,0.99765
GS.WDT.2008231000000,2008-08-18T07:59:45.000000Z,2008-08-18T08:00:44.990000Z,0.997798
GS.WDT.2008231000000,2008-08-18T08:04:15.000000Z,2008-08-18T08:05:44.990000Z,0.997712
GS.WDT.2008231000000,2008-08-18T08:54:00.000000Z,2008-08-18T08:54:59.990000Z,0.997644
GS.WDT.2008231000000,2008-08-18T10:43:00.000000Z,2008-08-18T10:43:44.990000Z,0.984738
GS.WDT.2008231000000,2008-08-18T11:51:45.000000Z,2008-08-18T11:52:29.990000Z,0.988301
GS.WDT.2008231000000,2008-08-18T16:06:45.000000Z,2008-08-18T16:07:44.990000Z,0.999791
GS.WDT.2008231000000,2008-08-18T16:38:45.000000Z,2008-08-18T16:39:59.990000Z,0.999726
GS.WDT.2008231000000,2008-08-18T16:43:15.000000Z,2008-08-18T16:44:14.990000Z,0.999847
GS.WDT.2008231000000,2008-08-18T17:43:00.000000Z,2008-08-18T17:44:29.990000Z,0.999985
GS.WDT.2008231000000,2008-08-18T18:32:15.000000Z,2008-08-18T18:32:59.990000Z,0.999833
GS.WDT.2008231000000,2008-08-18T18:45:00.000000Z,2008-08-18T18:46:14.990000Z,0.99998
GS.WDT.2008231000000,2008-08-18T19:23:30.000000Z,2008-08-18T19:24:14.990000Z,0.715193
GS.WDT.2008231000000,2008-08-18T19:31:15.000000Z,2008-08-18T19:32:59.990000Z,0.999975
GS.WDT.2008231000000,2008-08-18T19:55:30.000000Z,2008-08-18T19:56:44.990000Z,0.999823
GS.WDT.2008231000000,2008-08-18T20:02:45.000000Z,2008-08-18T20:03:29.990000Z,0.99995
GS.WDT.2008231000000,2008-08-18T20:09:30.000000Z,2008-08-18T20:10:29.990000Z,0.997722
GS.WDT.2008231000000,2008-08-18T20:41:00.000000Z,2008-08-18T20:41:44.990000Z,0.999821
GS.WDT.2008231000000,2008-08-18T21:56:45.000000Z,2008-08-18T21:57:29.990000Z,0.999935
GS.WDT.2008231000000,2008-08-18T22:05:00.000000Z,2008-08-18T22:05:59.990000Z,0.999889
GS.WDT.2008231000000,2008-08-18T22:22:00.000000Z,2008-08-18T22:23:14.990000Z,0.999939
GS.WDT.2008231000000,2008-08-18T22:58:15.000000Z,2008-08-18T22:59:59.990000Z,0.999846
GS.WDT.2008231000000,2008-08-18T23:22:45.000000Z,2008-08-18T23:23:29.990000Z,0.999693
